Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,Unnamed: 30
1627130675.239,,20000.0,17.70116,0.06625271,0.0,3,0.9973143,0.0,,,,,,,,,,,,,,32,1,4.0,0.3696499,0.0,0,0,0,
1627130720.225,,20000.0,18.19695,0.06621806,0.0,3,0.9973329,0.0,,,,,,,,,,,,,,32,1,4.0,0.3764,0.0,0,0,0,
1627130765.4,,20000.0,18.6854,0.06615235,0.0,3,0.997336,0.0,,,,,,,,,,,,,,32,1,4.0,0.349781,0.0,0,0,0,
1627130810.355,,20000.0,19.19669,0.06609078,0.0,3,0.9974511,0.0,,,,,,,,,,,,,,32,1,4.0,0.3869305,0.0,0,0,0,
1627130855.01,,20000.0,19.70983,0.06600847,0.0,3,0.9974581,0.0,,,,,,,,,,,,,,32,1,4.0,0.3698406,0.0,0,0,0,
1627130898.396,,20000.0,20.17945,0.06595037,0.0,3,0.9973211,0.0,,,,,,,,,,,,,,32,1,4.0,0.3557091,0.0,0,0,0,
1627130941.531,,20000.0,20.68579,0.06586445,0.0,3,0.9975061,0.0,,,,,,,,,,,,,,32,1,4.0,0.3663101,0.0,0,0,0,
1627130985.887,,20000.0,21.15359,0.06577943,0.0,3,0.9973551,0.0,,,,,,,,,,,,,,32,1,4.0,0.3046589,0.0,0,0,0,
1627131037.111,,20000.0,21.68426,0.06567446,0.0,3,0.9975027,0.0,,,,,,,,,,,,,,32,1,4.0,0.3175411,0.0,0,0,0,
1627131083.576,,20000.0,22.19884,0.06545238,0.0,3,0.9932584,0.0,,,,,,,,,,,,,,32,1,4.0,0.3640499,0.0,0,1,0,
1627131128.292,,20000.0,22.69943,0.06545958,0.0,3,0.9974664,0.0,,,,,,,,,,,,,,32,1,4.0,0.3791008,0.0,0,1,0,
1627131173.287,,20000.0,23.19366,0.06534746,0.0,3,0.9974819,0.0,,,,,,,,,,,,,,32,1,4.0,0.2962704,0.0,0,1,0,
1627131217.072,,20000.0,23.67707,0.06522758,0.0,3,0.9973921,0.0,,,,,,,,,,,,,,32,1,4.0,0.3436298,0.0,0,1,0,
1627131262.708,,20000.0,24.1938,0.06509787,0.0,3,0.9974065,0.0,,,,,,,,,,,,,,32,1,4.0,0.3652382,0.0,0,1,0,
1627131305.143,,20000.0,24.67797,0.06496117,0.0,3,0.9975092,0.0,,,,,,,,,,,,,,32,1,4.0,0.3517914,0.0,0,1,0,
1627131350.288,,20000.0,25.18727,0.0648195,0.0,3,0.9973832,0.0,,,,,,,,,,,,,,32,1,4.0,0.2799683,0.0,0,1,0,
1627131394.304,,20000.0,25.66154,0.06465789,0.0,3,0.9972191,0.0,,,,,,,,,,,,,,32,1,4.0,0.3161087,0.0,0,1,0,
1627131438.179,,20000.0,26.15863,0.06451214,0.0,3,0.9974487,0.0,,,,,,,,,,,,,,32,1,4.0,0.2758884,0.0,0,1,0,
1627131485.734,,20000.0,26.68411,0.06432318,0.0,3,0.9972321,0.0,,,,,,,,,,,,,,32,1,4.0,0.3506794,0.0,0,1,0,
1627131529.13,,20000.0,27.17872,0.06413496,0.0,3,0.9973244,0.0,,,,,,,,,,,,,,32,1,4.0,0.3341999,0.0,0,1,0,
1627131576.585,,20000.0,27.68596,0.06397038,0.0,3,0.997368,0.0,,,,,,,,,,,,,,32,1,4.0,0.3501511,0.0,0,1,0,
1627131620.1,,20000.0,28.20868,0.06378923,0.0,3,0.9973403,0.0,,,,,,,,,,,,,,32,1,4.0,0.393631,0.0,0,1,0,
1627131666.615,,20000.0,28.69287,0.06355005,0.0,3,0.9969646,0.0,,,,,,,,,,,,,,32,1,4.0,0.3850708,0.0,0,1,0,
1627131708.241,,20000.0,29.17572,0.06337313,0.0,3,0.9974073,0.0,,,,,,,,,,,,,,32,1,4.0,0.3080997,0.0,0,1,0,
1627131753.706,,20000.0,29.68659,0.06314947,0.0,3,0.9973041,0.0,,,,,,,,,,,,,,32,1,4.0,0.346981,0.0,0,1,0,
1627131802.911,,20000.0,30.22739,0.06289236,0.0,3,0.9973755,0.0,,,,,,,,,,,,,,32,1,4.0,0.3768902,0.0,0,1,0,
1627131857.165,,20000.0,30.83028,0.06259172,0.0,3,0.9975003,0.0,,,,,,,,,,,,,,32,1,4.0,0.3656998,0.0,0,1,0,
1627131891.241,,20000.0,31.22229,0.06239804,0.0,3,0.9974582,0.0,,,,,,,,,,,,,,32,1,4.0,0.4183292,0.0,0,1,0,
1627131933.957,,20000.0,31.72565,0.06216366,0.0,3,0.9973813,0.0,,,,,,,,,,,,,,32,1,4.0,0.362011,0.0,0,1,0,
1627131975.573,,20000.0,32.23013,0.06189834,0.0,3,0.997319,0.0,,,,,,,,,,,,,,32,1,4.0,0.2979202,0.0,0,1,0,
1627132019.008,,20000.0,32.69312,0.06163324,0.0,3,0.9973126,0.0,,,,,,,,,,,,,,32,1,4.0,0.3812485,0.0,0,1,0,
1627132066.173,,20000.0,33.27631,0.0613226,0.0,3,0.9973857,0.0,,,,,,,,,,,,,,32,1,4.0,0.3663902,0.0,0,1,0,
1627132108.009,,20000.0,33.68538,0.06101443,0.0,3,0.9973983,0.0,,,,,,,,,,,,,,32,1,4.0,0.3474808,0.0,0,1,0,
1627132156.964,,20000.0,34.22316,0.06070225,0.0,3,0.9973329,0.0,,,,,,,,,,,,,,32,1,4.0,0.2800903,0.0,0,1,0,
1627132201.379,,20000.0,34.71995,0.0603408,0.0,3,0.9973523,0.0,,,,,,,,,,,,,,32,1,4.0,0.3867798,0.0,0,1,0,
1627132242.125,,20000.0,35.17771,0.05991517,0.0,3,0.9974387,0.0,,,,,,,,,,,,,,32,1,4.0,0.3251991,0.0,0,1,0,
1627132287.15,,20000.0,35.67434,0.0593047,0.0,3,0.995782,0.0,,,,,,,,,,,,,,32,1,4.0,0.2891006,0.0,0,1,0,
1627132338.204,,20000.0,36.21245,0.05772131,0.0,3,0.9964398,0.0,,,,,,,,,,,,,,32,1,4.0,0.3214989,0.0,0,0,0,
1627132382.3,,20000.0,36.70646,0.05520769,0.0,3,0.9958108,0.0,,,,,,,,,,,,,,32,1,4.0,0.2511292,0.0,0,0,0,
1627132430.655,,20000.0,37.20275,0.04918133,0.0,3,0.9909185,0.0,,,,,,,,,,,,,,32,1,4.0,0.3597336,0.0,0,0,0,
1627132477.34,,20000.0,37.7035,0.03568985,0.0,3,0.9852484,0.0,,,,,,,,,,,,,,32,1,4.0,0.3926201,0.0,0,0,0,
1627132521.525,,20000.0,38.21785,0.03115189,0.0,3,0.9956523,0.0,,,,,,,,,,,,,,32,1,4.0,0.4324799,0.0,0,0,0,
1627132562.231,,20000.0,38.74162,0.02989436,0.0,3,0.9966679,0.0,,,,,,,,,,,,,,32,1,4.0,0.4799309,0.0,0,0,0,
1627132607.216,,20000.0,39.23051,0.02886491,0.0,3,0.9967696,0.0,,,,,,,,,,,,,,32,1,4.0,0.4016304,0.0,0,0,0,
1627132683.618,,20000.0,40.09656,0.02732609,0.0,3,0.9967969,0.0,,,,,,,,,,,,,,32,1,4.0,0.3519096,0.0,0,0,0,
1627132719.134,,20000.0,40.49532,0.02666247,0.0,3,0.9967096,0.0,,,,,,,,,,,,,,32,1,4.0,0.4456177,0.0,0,0,0,
1627132755.331,,20000.0,40.93161,0.02606799,0.0,3,0.9966313,0.0,,,,,,,,,,,,,,32,1,4.0,0.3966217,0.0,0,0,0,
1627132791.027,,20000.0,41.30983,0.02546961,0.0,3,0.9965053,0.0,,,,,,,,,,,,,,32,1,4.0,0.2980576,0.0,0,0,0,
1627132827.693,,20000.0,41.72585,0.02492998,0.0,3,0.996815,0.0,,,,,,,,,,,,,,32,1,4.0,0.3903389,0.0,0,0,0,
1627132870.738,,20000.0,42.21339,0.02430078,0.0,3,0.9969558,0.0,,,,,,,,,,,,,,32,1,4.0,0.3902588,0.0,0,0,0,
1627132907.185,,20000.0,42.67084,0.02377959,0.0,3,0.9966847,0.0,,,,,,,,,,,,,,32,1,4.0,0.3016777,0.0,0,0,0,
1627132951.06,,20000.0,43.17159,0.02318679,0.0,3,0.9968716,0.0,,,,,,,,,,,,,,32,1,4.0,0.3036919,0.0,0,0,0,
1627133002.725,,20000.0,43.6893,0.02253894,0.0,3,0.9971241,0.0,,,,,,,,,,,,,,32,1,4.0,0.3443794,0.0,0,0,0,
1627133049.48,,20000.0,44.18277,0.02203883,0.0,3,0.9958662,0.0,,,,,,,,,,,,,,32,1,4.0,0.3278999,0.0,0,0,0,
1627133093.125,,20000.0,44.71696,0.02146026,0.0,3,0.9970033,0.0,,,,,,,,,,,,,,32,1,4.0,0.4137688,0.0,0,0,0,
1627133138.65,,20000.0,45.19755,0.02094326,0.0,3,0.997071,0.0,,,,,,,,,,,,,,32,1,4.0,0.3700371,0.0,0,1,0,
1627133181.716,,20000.0,45.6967,0.0204917,0.0,3,0.9971656,0.0,,,,,,,,,,,,,,32,1,4.0,0.3586998,0.0,0,1,0,
1627133227.131,,20000.0,46.19464,0.02003287,0.0,3,0.997086,0.0,,,,,,,,,,,,,,32,1,4.0,0.3624611,0.0,0,1,0,
1627133271.356,,20000.0,46.78429,0.01960297,0.0,3,0.9969926,0.0,,,,,,,,,,,,,,32,1,4.0,0.3738594,0.0,0,1,0,
1627133315.922,,20000.0,47.18772,0.01918458,0.0,3,0.9972116,0.0,,,,,,,,,,,,,,32,1,4.0,0.3582802,0.0,0,1,0,
1627133359.967,,20000.0,47.6888,0.01880602,0.0,3,0.9971219,0.0,,,,,,,,,,,,,,32,1,4.0,0.3266869,0.0,0,1,0,
1627133408.532,,20000.0,48.2679,0.01831087,0.0,3,0.9962288,0.0,,,,,,,,,,,,,,32,1,4.0,0.5085793,0.0,0,1,0,
1627133443.578,,20000.0,48.62189,0.01804688,0.0,3,0.9968904,0.0,,,,,,,,,,,,,,32,1,4.0,0.4017715,0.0,0,1,0,
1627133491.413,,20000.0,49.19548,0.01767101,0.0,3,0.9970355,0.0,,,,,,,,,,,,,,32,1,4.0,0.2745209,0.0,0,1,0,
1627133531.469,,20000.0,49.67285,0.01735583,0.0,3,0.9969616,0.0,,,,,,,,,,,,,,32,1,4.0,0.2720222,0.0,0,1,0,
1627133583.364,,20000.0,50.20681,0.01696161,0.0,3,0.9971188,0.0,,,,,,,,,,,,,,32,1,4.0,0.3482208,0.0,0,1,0,
1627133641.647,,20000.0,50.90266,0.01654247,0.0,3,0.9972442,0.0,,,,,,,,,,,,,,32,1,4.0,0.4201584,0.0,0,1,0,
1627133676.744,,20000.0,51.26077,0.01627857,0.0,3,0.9969916,0.0,,,,,,,,,,,,,,32,1,4.0,0.468811,0.0,0,1,0,
1627133711.73,,20000.0,51.69914,0.01603496,0.0,3,0.9970735,0.0,,,,,,,,,,,,,,32,1,4.0,0.2820396,0.0,0,1,0,
1627133759.905,,20000.0,52.22373,0.01568348,0.0,3,0.9970635,0.0,,,,,,,,,,,,,,32,1,4.0,0.2870598,0.0,0,1,0,
1627133804.6,,20000.0,52.69337,0.01539307,0.0,3,0.996861,0.0,,,,,,,,,,,,,,32,1,4.0,0.3729286,0.0,0,1,0,
1627133850.035,,20000.0,53.21458,0.01508818,0.0,3,0.9969494,0.0,,,,,,,,,,,,,,32,1,4.0,0.3773804,0.0,0,1,0,
1627133892.801,,20000.0,53.73373,0.01481069,0.0,3,0.9972025,0.0,,,,,,,,,,,,,,32,1,4.0,0.4208107,0.0,0,1,0,
1627133937.706,,20000.0,54.21143,0.01453759,0.0,3,0.9969419,0.0,,,,,,,,,,,,,,32,1,4.0,0.3731804,0.0,0,1,0,
1627134013.818,,20000.0,55.08229,0.01409902,0.0,3,0.9969426,0.0,,,,,,,,,,,,,,32,1,4.0,0.3173599,0.0,0,1,0,
1627134048.225,,20000.0,55.51295,0.01390926,0.0,3,0.9968223,0.0,,,,,,,,,,,,,,32,1,4.0,0.2848091,0.0,0,1,0,
1627134082.061,,20000.0,55.90498,0.01372924,0.0,3,0.9967356,0.0,,,,,,,,,,,,,,32,1,4.0,0.4468498,0.0,0,1,0,
1627134117.677,,20000.0,56.24784,0.01354453,0.0,3,0.996954,0.0,,,,,,,,,,,,,,32,1,4.0,0.3938522,0.0,0,1,0,
1627134152.184,,20000.0,56.66525,0.01338521,0.0,3,0.9969513,0.0,,,,,,,,,,,,,,32,1,4.0,0.2705536,0.0,0,1,0,
1627134200.749,,20000.0,57.20515,0.01316762,0.0,3,0.997027,0.0,,,,,,,,,,,,,,32,1,4.0,0.2361488,0.0,0,1,0,
1627134243.964,,20000.0,57.68707,0.0129485,0.0,3,0.996864,0.0,,,,,,,,,,,,,,32,1,4.0,0.367691,0.0,0,1,0,
1627134292.279,,20000.0,58.20062,0.01274004,0.0,3,0.9970367,0.0,,,,,,,,,,,,,,32,1,4.0,0.3309593,0.0,0,1,0,
1627134339.424,,20000.0,58.78656,0.01253643,0.0,3,0.996976,0.0,,,,,,,,,,,,,,32,1,4.0,0.4644394,0.0,0,1,0,
1627134374.79,,20000.0,59.08123,0.01239024,0.0,3,0.9968852,0.0,,,,,,,,,,,,,,32,1,4.0,0.4005966,0.0,0,1,0,
1627134428.325,,20000.0,59.72111,0.01217813,0.0,3,0.9969241,0.0,,,,,,,,,,,,,,32,1,4.0,0.4331017,0.0,0,0,0,
1627134612.775,,20000.0,60.04371,0.01205613,0.0,3,0.9971189,0.0,,,,,,,,,,,,,,32,1,4.0,0.06745911,0.0,0,0,0,
1627166462.495,,10000.0,9.999769,0.06505974,0.0,3,0.9974189,0.0,,,,,,,,,,,,,,32,1,4.0,0.001721382,0.0,0,1,0,
1627166552.366,,10000.0,10.69515,0.06504966,0.0,3,0.9973613,0.0,,,,,,,,,,,,,,32,1,4.0,0.3675604,0.0,0,1,0,
1627166593.701,,10000.0,11.16778,0.0650456,0.0,3,0.9974958,0.0,,,,,,,,,,,,,,32,1,4.0,0.3202705,0.0,0,1,0,
1627166640.626,,10000.0,11.67725,0.06503346,0.0,3,0.9974529,0.0,,,,,,,,,,,,,,32,1,4.0,0.3534794,0.0,0,1,0,
1627166688.951,,10000.0,12.18445,0.06503607,0.0,3,0.9975529,0.0,,,,,,,,,,,,,,32,1,4.0,0.3464298,0.0,0,1,0,
1627166732.547,,10000.0,12.69014,0.06501973,0.0,3,0.9973496,0.0,,,,,,,,,,,,,,32,1,4.0,0.3639698,0.0,0,1,0,
1627166777.992,,10000.0,13.20086,0.06500447,0.0,3,0.9973589,0.0,,,,,,,,,,,,,,32,1,4.0,0.3853703,0.0,0,1,0,
1627166821.967,,10000.0,13.70009,0.06499487,0.0,3,0.9973205,0.0,,,,,,,,,,,,,,32,1,4.0,0.3652601,0.0,0,0,0,
1627166866.953,,10000.0,14.1865,0.06505191,0.0,3,0.9970122,0.0,,,,,,,,,,,,,,32,1,4.0,0.3557005,0.0,0,0,0,
1627166912.848,,10000.0,14.69248,0.06494834,0.0,3,0.9974669,0.0,,,,,,,,,,,,,,32,1,4.0,0.3569794,0.0,0,0,0,
1627166960.613,,10000.0,15.22379,0.06491427,0.0,3,0.9973627,0.0,,,,,,,,,,,,,,32,1,4.0,0.3709402,0.0,0,0,0,
1627167004.158,,10000.0,15.72205,0.06488055,0.0,3,0.9973884,0.0,,,,,,,,,,,,,,32,1,4.0,0.40312,0.0,0,0,0,
1627167044.614,,10000.0,16.17566,0.06485305,0.0,3,0.997402,0.0,,,,,,,,,,,,,,32,1,4.0,0.3490696,0.0,0,0,0,
1627167091.089,,10000.0,16.71043,0.06481902,0.0,3,0.9973677,0.0,,,,,,,,,,,,,,32,1,4.0,0.3911686,0.0,0,0,0,
1627167133.115,,10000.0,17.19202,0.06475681,0.0,3,0.9974226,0.0,,,,,,,,,,,,,,32,1,4.0,0.3792706,0.0,0,0,0,
1627167179.0,,10000.0,17.69392,0.06470781,0.0,3,0.9974678,0.0,,,,,,,,,,,,,,32,1,4.0,0.3650398,0.0,0,0,0,
1627167222.425,,10000.0,18.17931,0.06465404,0.0,3,0.9974037,0.0,,,,,,,,,,,,,,32,1,4.0,0.3545094,0.0,0,0,0,
1627167269.7,,10000.0,18.70421,0.06458698,0.0,3,0.9974545,0.0,,,,,,,,,,,,,,32,1,4.0,0.35602,0.0,0,0,0,
1627167310.456,,10000.0,19.17451,0.06452359,0.0,3,0.9973831,0.0,,,,,,,,,,,,,,32,1,4.0,0.3359814,0.0,0,0,0,
1627167358.701,,10000.0,19.69633,0.06444039,0.0,3,0.9974653,0.0,,,,,,,,,,,,,,32,1,4.0,0.3825397,0.0,0,0,0,
1627167404.646,,10000.0,20.20766,0.06436329,0.0,3,0.9972758,0.0,,,,,,,,,,,,,,32,1,4.0,0.3814201,0.0,0,0,0,
1627167446.252,,10000.0,20.67356,0.06426201,0.0,3,0.9975402,0.0,,,,,,,,,,,,,,32,1,4.0,0.3343086,0.0,0,0,0,
1627167495.657,,10000.0,21.18682,0.06416947,0.0,3,0.9974411,0.0,,,,,,,,,,,,,,32,1,4.0,0.3395901,0.0,0,0,0,
1627167541.852,,10000.0,21.68826,0.06406897,0.0,3,0.9974567,0.0,,,,,,,,,,,,,,32,1,4.0,0.3646698,0.0,0,0,0,
1627167584.857,,10000.0,22.18566,0.06384638,0.0,3,0.9951569,0.0,,,,,,,,,,,,,,32,1,4.0,0.3484211,0.0,0,1,0,
1627167627.573,,10000.0,22.65704,0.06384307,0.0,3,0.9973313,0.0,,,,,,,,,,,,,,32,1,4.0,0.3099499,0.0,0,1,0,
1627167676.038,,10000.0,23.20542,0.06369316,0.0,3,0.9974577,0.0,,,,,,,,,,,,,,32,1,4.0,0.2870998,0.0,0,1,0,
1627167721.293,,10000.0,23.6702,0.06356241,0.0,3,0.9974033,0.0,,,,,,,,,,,,,,32,1,4.0,0.3226299,0.0,0,1,0,
1627167767.848,,10000.0,24.188,0.0634101,0.0,3,0.9973186,0.0,,,,,,,,,,,,,,32,1,4.0,0.3536396,0.0,0,1,0,
1627167812.853,,10000.0,24.71342,0.06325082,0.0,3,0.9974396,0.0,,,,,,,,,,,,,,32,1,4.0,0.3262711,0.0,0,1,0,
1627167855.989,,10000.0,25.18629,0.06310128,0.0,3,0.9974353,0.0,,,,,,,,,,,,,,32,1,4.0,0.3482285,0.0,0,1,0,
1627167898.064,,10000.0,25.66637,0.06293866,0.0,3,0.9972302,0.0,,,,,,,,,,,,,,32,1,4.0,0.2950497,0.0,0,1,0,
1627167944.309,,10000.0,26.18596,0.06275178,0.0,3,0.9974383,0.0,,,,,,,,,,,,,,32,1,4.0,0.3334312,0.0,0,1,0,
1627167988.005,,10000.0,26.66422,0.06256953,0.0,3,0.9973226,0.0,,,,,,,,,,,,,,32,1,4.0,0.3049202,0.0,0,1,0,
1627168035.27,,10000.0,27.18275,0.06236764,0.0,3,0.9972635,0.0,,,,,,,,,,,,,,32,1,4.0,0.3577099,0.0,0,1,0,
1627168081.125,,10000.0,27.70638,0.06206922,0.0,3,0.9976438,0.0,,,,,,,,,,,,,,32,1,4.0,0.3909912,0.0,0,1,0,
1627168121.611,,10000.0,28.1973,0.06195427,0.0,3,0.9973764,0.0,,,,,,,,,,,,,,32,1,4.0,0.2916794,0.0,0,1,0,
1627168163.016,,10000.0,28.64862,0.06175072,0.0,3,0.9972715,0.0,,,,,,,,,,,,,,32,1,4.0,0.2931499,0.0,0,1,0,
1627168211.621,,10000.0,29.18399,0.06149108,0.0,3,0.9974083,0.0,,,,,,,,,,,,,,32,1,4.0,0.3667202,0.0,0,1,0,
1627168256.906,,10000.0,29.6982,0.06125255,0.0,3,0.9973196,0.0,,,,,,,,,,,,,,32,1,4.0,0.3665905,0.0,0,1,0,
1627168302.292,,10000.0,30.20889,0.06100876,0.0,3,0.9974013,0.0,,,,,,,,,,,,,,32,1,4.0,0.28615,0.0,0,1,0,
1627168360.086,,10000.0,30.81907,0.06066163,0.0,3,0.9973374,0.0,,,,,,,,,,,,,,32,1,4.0,0.3834,0.0,0,1,0,
1627168393.602,,10000.0,31.23046,0.06046502,0.0,3,0.9974579,0.0,,,,,,,,,,,,,,32,1,4.0,0.3810501,0.0,0,1,0,
1627168435.538,,10000.0,31.67279,0.06017968,0.0,3,0.9974052,0.0,,,,,,,,,,,,,,32,1,4.0,0.3372898,0.0,0,1,0,
1627168480.323,,10000.0,32.23267,0.05987641,0.0,3,0.9973956,0.0,,,,,,,,,,,,,,32,1,4.0,0.3013306,0.0,0,1,0,
1627168525.968,,10000.0,32.70332,0.05955568,0.0,3,0.9974576,0.0,,,,,,,,,,,,,,32,1,4.0,0.3486481,0.0,0,1,0,
1627168567.604,,10000.0,33.16623,0.05922503,0.0,3,0.9975465,0.0,,,,,,,,,,,,,,32,1,4.0,0.3377686,0.0,0,1,0,
1627168616.019,,10000.0,33.71774,0.05880225,0.0,3,0.9972809,0.0,,,,,,,,,,,,,,32,1,4.0,0.3671684,0.0,0,1,0,
1627168660.574,,10000.0,34.22169,0.05812258,0.0,3,0.9964175,0.0,,,,,,,,,,,,,,32,1,4.0,0.375309,0.0,0,1,0,
1627168708.299,,10000.0,34.7558,0.05549398,0.0,3,0.9957094,0.0,,,,,,,,,,,,,,32,1,4.0,0.3692589,0.0,0,1,0,
1627168748.725,,10000.0,35.20325,0.0466698,0.0,3,0.9825048,0.0,,,,,,,,,,,,,,32,1,4.0,0.341301,0.0,0,1,0,
1627168828.976,,10000.0,36.11378,0.02227779,0.0,3,0.9949223,0.0,,,,,,,,,,,,,,32,1,4.0,0.4337883,0.0,0,1,0,
1627168864.752,,10000.0,36.48416,0.02145918,0.0,3,0.9963004,0.0,,,,,,,,,,,,,,32,1,4.0,0.43116,0.0,0,0,0,
1627168901.599,,10000.0,36.90631,0.02066498,0.0,3,0.9963425,0.0,,,,,,,,,,,,,,32,1,4.0,0.3941383,0.0,0,0,0,
1627168938.235,,10000.0,37.31989,0.01993411,0.0,3,0.9964404,0.0,,,,,,,,,,,,,,32,1,4.0,0.3899689,0.0,0,0,0,
1627168974.711,,10000.0,37.72174,0.01927461,0.0,3,0.9965118,0.0,,,,,,,,,,,,,,32,1,4.0,0.3896179,0.0,0,0,0,
1627169020.096,,10000.0,38.22968,0.01849418,0.0,3,0.9966954,0.0,,,,,,,,,,,,,,32,1,4.0,0.4202385,0.0,0,0,0,
1627169059.712,,10000.0,38.71889,0.0178416,0.0,3,0.9966688,0.0,,,,,,,,,,,,,,32,1,4.0,0.3173294,0.0,0,0,0,
1627169100.778,,10000.0,39.1892,0.01717745,0.0,3,0.9967189,0.0,,,,,,,,,,,,,,32,1,4.0,0.276722,0.0,0,0,0,
1627169146.683,,10000.0,39.65453,0.01660861,0.0,3,0.9966095,0.0,,,,,,,,,,,,,,32,1,4.0,0.2739906,0.0,0,0,0,
1627169196.808,,10000.0,40.18281,0.01597766,0.0,3,0.99665,0.0,,,,,,,,,,,,,,32,1,4.0,0.3433418,0.0,0,0,0,
1627169245.052,,10000.0,40.71394,0.01538507,0.0,3,0.9970345,0.0,,,,,,,,,,,,,,32,1,4.0,0.4043312,0.0,0,0,0,
1627169291.108,,10000.0,41.19047,0.01484403,0.0,3,0.996832,0.0,,,,,,,,,,,,,,32,1,4.0,0.3571587,0.0,0,0,0,
1627169373.669,,10000.0,42.08537,0.01399443,0.0,3,0.9965147,0.0,,,,,,,,,,,,,,32,1,4.0,0.4243317,0.0,0,0,0,
1627169410.175,,10000.0,42.52289,0.01362401,0.0,3,0.9965941,0.0,,,,,,,,,,,,,,32,1,4.0,0.404789,0.0,0,0,0,
1627169445.151,,10000.0,42.9178,0.01328456,0.0,3,0.9967726,0.0,,,,,,,,,,,,,,32,1,4.0,0.3850479,0.0,0,0,0,
1627169482.168,,10000.0,43.31577,0.01296664,0.0,3,0.9967633,0.0,,,,,,,,,,,,,,32,1,4.0,0.3913193,0.0,0,0,0,
1627169516.954,,10000.0,43.70445,0.01266939,0.0,3,0.9967216,0.0,,,,,,,,,,,,,,32,1,4.0,0.3860512,0.0,0,0,0,
1627169560.539,,10000.0,44.18141,0.01232238,0.0,3,0.9968234,0.0,,,,,,,,,,,,,,32,1,4.0,0.357029,0.0,0,0,0,
1627169606.814,,10000.0,44.66984,0.01179942,0.0,3,0.9906301,0.0,,,,,,,,,,,,,,32,1,4.0,0.3372307,0.0,0,1,0,
1627169650.82,,10000.0,45.19839,0.01164805,0.0,3,0.9968837,0.0,,,,,,,,,,,,,,32,1,4.0,0.3927994,0.0,0,1,0,
1627169692.275,,10000.0,45.66103,0.01136473,0.0,3,0.9970921,0.0,,,,,,,,,,,,,,32,1,4.0,0.3180618,0.0,0,1,0,
1627169738.191,,10000.0,46.17488,0.01104244,0.0,3,0.9968526,0.0,,,,,,,,,,,,,,32,1,4.0,0.3417015,0.0,0,1,0,
1627169782.376,,10000.0,46.68044,0.01077593,0.0,3,0.9969991,0.0,,,,,,,,,,,,,,32,1,4.0,0.3386917,0.0,0,1,0,
1627169829.731,,10000.0,47.20874,0.0105477,0.0,3,0.9948677,0.0,,,,,,,,,,,,,,32,1,4.0,0.2734299,0.0,0,1,0,
1627169869.037,,10000.0,47.65705,0.01029237,0.0,3,0.996786,0.0,,,,,,,,,,,,,,32,1,4.0,0.2963486,0.0,0,1,0,
