Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Algorithm,Long Reg Fit,Long Percent Error (%),Trans Moment (emu),Trans Scan Std Dev,Trans Algorithm,Trans Reg Fit,Trans Percent Error (%),Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Long Percent Error [w/o ABS] (%),Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],Trans Percent Error [w/o ABS] (%),Points per Scan,Scans per Measurement,Scan Length (cm),Delta Temp (K),Rot Position (deg),Error,EC Comp. Running,Using ABS,Unnamed: 30
1627169918.702,,10000.0,48.20704,0.01001596,0.0,3,0.996927,0.0,,,,,,,,,,,,,,32,1,4.0,0.3868599,0.0,0,1,0,
1627169961.527,,10000.0,48.70902,0.009786634,0.0,3,0.9968923,0.0,,,,,,,,,,,,,,32,1,4.0,0.377079,0.0,0,1,0,
1627170003.163,,10000.0,49.1834,0.009584079,0.0,3,0.9969618,0.0,,,,,,,,,,,,,,32,1,4.0,0.3553314,0.0,0,1,0,
1627170048.908,,10000.0,49.72037,0.009363364,0.0,3,0.9970176,0.0,,,,,,,,,,,,,,32,1,4.0,0.2921791,0.0,0,1,0,
1627170089.724,,10000.0,50.22305,0.009174296,0.0,3,0.9968339,0.0,,,,,,,,,,,,,,32,1,4.0,0.2827606,0.0,0,1,0,
1627170146.158,,10000.0,50.85207,0.00894882,0.0,3,0.9971307,0.0,,,,,,,,,,,,,,32,1,4.0,0.3560524,0.0,0,1,0,
1627170181.234,,10000.0,51.20255,0.008799028,0.0,3,0.9968216,0.0,,,,,,,,,,,,,,32,1,4.0,0.2773476,0.0,0,1,0,
1627170225.469,,10000.0,51.67918,0.008612004,0.0,3,0.9970862,0.0,,,,,,,,,,,,,,32,1,4.0,0.3451309,0.0,0,1,0,
1627170273.864,,10000.0,52.22176,0.008424237,0.0,3,0.9968054,0.0,,,,,,,,,,,,,,32,1,4.0,0.2831306,0.0,0,1,0,
1627170318.27,,10000.0,52.67342,0.008260328,0.0,3,0.9970372,0.0,,,,,,,,,,,,,,32,1,4.0,0.3330307,0.0,0,1,0,
1627170365.195,,10000.0,53.20658,0.008087972,0.0,3,0.9970851,0.0,,,,,,,,,,,,,,32,1,4.0,0.4015121,0.0,0,1,0,
1627170406.61,,10000.0,53.68423,0.007929581,0.0,3,0.9969721,0.0,,,,,,,,,,,,,,32,1,4.0,0.3340492,0.0,0,1,0,
1627170448.236,,10000.0,54.18951,0.007713715,0.0,3,0.9900546,0.0,,,,,,,,,,,,,,32,1,4.0,0.3583298,0.0,0,1,0,
1627170485.792,,10000.0,54.64571,0.007658657,0.0,3,0.9969854,0.0,,,,,,,,,,,,,,32,1,4.0,0.2875481,0.0,0,1,0,
1627170537.607,,10000.0,55.18118,0.0074996,0.0,3,0.9968966,0.0,,,,,,,,,,,,,,32,1,4.0,0.3527794,0.0,0,1,0,
1627170574.013,,10000.0,55.68533,0.007390135,0.0,3,0.9968637,0.0,,,,,,,,,,,,,,32,1,4.0,0.3519402,0.0,0,1,0,
1627170625.887,,10000.0,56.19987,0.007244266,0.0,3,0.9969193,0.0,,,,,,,,,,,,,,32,1,4.0,0.333271,0.0,0,1,0,
1627170697.7,,10000.0,56.96338,0.00704508,0.0,3,0.9969366,0.0,,,,,,,,,,,,,,32,1,4.0,0.3800125,0.0,0,1,0,
1627170731.956,,10000.0,57.39716,0.006955187,0.0,3,0.9968175,0.0,,,,,,,,,,,,,,32,1,4.0,0.2352486,0.0,0,1,0,
1627170767.992,,10000.0,57.82372,0.006863295,0.0,3,0.996967,0.0,,,,,,,,,,,,,,32,1,4.0,0.4463501,0.0,0,1,0,
1627170804.998,,10000.0,58.18172,0.006773189,0.0,3,0.9969706,0.0,,,,,,,,,,,,,,32,1,4.0,0.3354988,0.0,0,1,0,
1627170847.804,,10000.0,58.68412,0.006670219,0.0,3,0.9968968,0.0,,,,,,,,,,,,,,32,1,4.0,0.3598633,0.0,0,0,0,
1627170892.439,,10000.0,59.20036,0.006563195,0.0,3,0.9968919,0.0,,,,,,,,,,,,,,32,1,4.0,0.3825607,0.0,0,0,0,
1627170932.885,,10000.0,59.67759,0.006465871,0.0,3,0.9968091,0.0,,,,,,,,,,,,,,32,1,4.0,0.3509789,0.0,0,0,0,
1627171121.505,,10000.0,60.04748,0.006397041,0.0,3,0.9971239,0.0,,,,,,,,,,,,,,32,1,4.0,0.09996033,0.0,0,0,0,
1627181015.344,,6000.0,9.998831,0.06334577,0.0,3,0.9973406,0.0,,,,,,,,,,,,,,32,1,4.0,0.0004730225,0.0,0,1,0,
1627181105.895,,6000.0,10.6762,0.06332833,0.0,3,0.9972497,0.0,,,,,,,,,,,,,,32,1,4.0,0.3474302,0.0,0,0,0,
1627181152.18,,6000.0,11.17838,0.06332469,0.0,3,0.9974349,0.0,,,,,,,,,,,,,,32,1,4.0,0.3361902,0.0,0,0,0,
1627181197.755,,6000.0,11.68755,0.06332298,0.0,3,0.9972056,0.0,,,,,,,,,,,,,,32,1,4.0,0.3435392,0.0,0,0,0,
1627181243.24,,6000.0,12.16796,0.06331627,0.0,3,0.997318,0.0,,,,,,,,,,,,,,32,1,4.0,0.33354,0.0,0,0,0,
1627181291.605,,6000.0,12.68651,0.0632881,0.0,3,0.9973402,0.0,,,,,,,,,,,,,,32,1,4.0,0.3713303,0.0,0,0,0,
1627181333.851,,6000.0,13.18663,0.06327894,0.0,3,0.9973634,0.0,,,,,,,,,,,,,,32,1,4.0,0.36584,0.0,0,0,0,
1627181381.076,,6000.0,13.69581,0.06327265,0.0,3,0.9972118,0.0,,,,,,,,,,,,,,32,1,4.0,0.3791199,0.0,0,0,0,
1627181422.562,,6000.0,14.19981,0.06324478,0.0,3,0.9971823,0.0,,,,,,,,,,,,,,32,1,4.0,0.3801498,0.0,0,0,0,
1627181467.457,,6000.0,14.71668,0.06321532,0.0,3,0.9972018,0.0,,,,,,,,,,,,,,32,1,4.0,0.3798208,0.0,0,0,0,
1627181515.222,,6000.0,15.22182,0.06319677,0.0,3,0.997232,0.0,,,,,,,,,,,,,,32,1,4.0,0.4268894,0.0,0,0,0,
1627181557.117,,6000.0,15.70333,0.06317069,0.0,3,0.997293,0.0,,,,,,,,,,,,,,32,1,4.0,0.3970299,0.0,0,0,0,
1627181604.572,,6000.0,16.19738,0.06311953,0.0,3,0.9972644,0.0,,,,,,,,,,,,,,32,1,4.0,0.3639889,0.0,0,0,0,
1627181649.018,,6000.0,16.7141,0.06308374,0.0,3,0.9972268,0.0,,,,,,,,,,,,,,32,1,4.0,0.3719311,0.0,0,0,0,
1627181693.633,,6000.0,17.21877,0.06302899,0.0,3,0.9972586,0.0,,,,,,,,,,,,,,32,1,4.0,0.3899498,0.0,0,0,0,
1627181737.359,,6000.0,17.70034,0.06297585,0.0,3,0.9971755,0.0,,,,,,,,,,,,,,32,1,4.0,0.3948212,0.0,0,0,0,
1627181781.844,,6000.0,18.19242,0.06293552,0.0,3,0.9973403,0.0,,,,,,,,,,,,,,32,1,4.0,0.3792496,0.0,0,0,0,
1627181823.939,,6000.0,18.67093,0.06285285,0.0,3,0.9973236,0.0,,,,,,,,,,,,,,32,1,4.0,0.3349495,0.0,0,0,0,
1627181867.855,,6000.0,19.18183,0.06272795,0.0,3,0.9954795,0.0,,,,,,,,,,,,,,32,1,4.0,0.3621407,0.0,0,1,0,
1627181912.92,,6000.0,19.70601,0.06270198,0.0,3,0.9974449,0.0,,,,,,,,,,,,,,32,1,4.0,0.3846283,0.0,0,1,0,
1627181958.485,,6000.0,20.18783,0.06262021,0.0,3,0.9974212,0.0,,,,,,,,,,,,,,32,1,4.0,0.3706589,0.0,0,1,0,
1627182001.631,,6000.0,20.69637,0.06252617,0.0,3,0.9974517,0.0,,,,,,,,,,,,,,32,1,4.0,0.370491,0.0,0,1,0,
1627182046.586,,6000.0,21.20047,0.06241618,0.0,3,0.9973172,0.0,,,,,,,,,,,,,,32,1,4.0,0.3550186,0.0,0,1,0,
1627182090.731,,6000.0,21.70068,0.06231422,0.0,3,0.9973459,0.0,,,,,,,,,,,,,,32,1,4.0,0.3483105,0.0,0,1,0,
1627182136.177,,6000.0,22.20552,0.06217898,0.0,3,0.9972003,0.0,,,,,,,,,,,,,,32,1,4.0,0.3817005,0.0,0,1,0,
1627182179.982,,6000.0,22.70535,0.06205663,0.0,3,0.9974535,0.0,,,,,,,,,,,,,,32,1,4.0,0.4088097,0.0,0,1,0,
1627182223.967,,6000.0,23.16907,0.06193853,0.0,3,0.9972576,0.0,,,,,,,,,,,,,,32,1,4.0,0.3239803,0.0,0,1,0,
1627182272.562,,6000.0,23.69367,0.06178246,0.0,3,0.9975832,0.0,,,,,,,,,,,,,,32,1,4.0,0.3526402,0.0,0,1,0,
1627182317.687,,6000.0,24.18238,0.06163516,0.0,3,0.9972455,0.0,,,,,,,,,,,,,,32,1,4.0,0.2594109,0.0,0,1,0,
1627182366.992,,6000.0,24.71835,0.06146874,0.0,3,0.9973303,0.0,,,,,,,,,,,,,,32,1,4.0,0.3752594,0.0,0,1,0,
1627182407.288,,6000.0,25.18782,0.06132833,0.0,3,0.9972347,0.0,,,,,,,,,,,,,,32,1,4.0,0.3755798,0.0,0,1,0,
1627182452.763,,6000.0,25.66647,0.06114259,0.0,3,0.9973929,0.0,,,,,,,,,,,,,,32,1,4.0,0.3148098,0.0,0,1,0,
1627182497.629,,6000.0,26.15661,0.06096812,0.0,3,0.9973442,0.0,,,,,,,,,,,,,,32,1,4.0,0.3094196,0.0,0,1,0,
1627182545.533,,6000.0,26.68705,0.06076147,0.0,3,0.9972505,0.0,,,,,,,,,,,,,,32,1,4.0,0.3356304,0.0,0,1,0,
1627182592.589,,6000.0,27.1827,0.06057514,0.0,3,0.9973302,0.0,,,,,,,,,,,,,,32,1,4.0,0.3483315,0.0,0,1,0,
1627182636.504,,6000.0,27.69342,0.06035745,0.0,3,0.997183,0.0,,,,,,,,,,,,,,32,1,4.0,0.3842106,0.0,0,1,0,
1627182682.699,,6000.0,28.22208,0.06012506,0.0,3,0.9971986,0.0,,,,,,,,,,,,,,32,1,4.0,0.4006386,0.0,0,1,0,
1627182724.895,,6000.0,28.71096,0.05990906,0.0,3,0.9972891,0.0,,,,,,,,,,,,,,32,1,4.0,0.3906498,0.0,0,1,0,
1627182770.66,,6000.0,29.18753,0.05966521,0.0,3,0.9971633,0.0,,,,,,,,,,,,,,32,1,4.0,0.3668098,0.0,0,1,0,
1627182812.995,,6000.0,29.69388,0.0594422,0.0,3,0.9973173,0.0,,,,,,,,,,,,,,32,1,4.0,0.3434792,0.0,0,1,0,
1627182860.75,,6000.0,30.19328,0.05915442,0.0,3,0.9973077,0.0,,,,,,,,,,,,,,32,1,4.0,0.3310299,0.0,0,1,0,
1627182916.644,,6000.0,30.8408,0.05880927,0.0,3,0.997438,0.0,,,,,,,,,,,,,,32,1,4.0,0.3635597,0.0,0,1,0,
1627182949.901,,6000.0,31.21758,0.05859271,0.0,3,0.9974538,0.0,,,,,,,,,,,,,,32,1,4.0,0.3552895,0.0,0,1,0,
1627182990.807,,6000.0,31.69249,0.05832418,0.0,3,0.9972078,0.0,,,,,,,,,,,,,,32,1,4.0,0.3556309,0.0,0,1,0,
1627183036.762,,6000.0,32.20735,0.05799264,0.0,3,0.9972782,0.0,,,,,,,,,,,,,,32,1,4.0,0.375721,0.0,0,1,0,
1627183079.497,,6000.0,32.7021,0.05757282,0.0,3,0.9951401,0.0,,,,,,,,,,,,,,32,1,4.0,0.3667488,0.0,0,1,0,
1627183122.223,,6000.0,33.20127,0.05720803,0.0,3,0.9974044,0.0,,,,,,,,,,,,,,32,1,4.0,0.3587494,0.0,0,0,0,
1627183166.258,,6000.0,33.70818,0.05596282,0.0,3,0.9965661,0.0,,,,,,,,,,,,,,32,1,4.0,0.3642578,0.0,0,0,0,
1627183207.844,,6000.0,34.20834,0.04923931,0.0,3,0.9860661,0.0,,,,,,,,,,,,,,32,1,4.0,0.3116112,0.0,0,0,0,
1627183289.735,,6000.0,35.05253,0.01765937,0.0,3,0.9958016,0.0,,,,,,,,,,,,,,32,1,4.0,0.3922997,0.0,0,0,0,
1627183324.612,,6000.0,35.43037,0.01682856,0.0,3,0.9958009,0.0,,,,,,,,,,,,,,32,1,4.0,0.4026794,0.0,0,0,0,
1627183362.878,,6000.0,35.84477,0.01593484,0.0,3,0.9937731,0.0,,,,,,,,,,,,,,32,1,4.0,0.4261284,0.0,0,0,0,
1627183397.064,,6000.0,36.25192,0.01529867,0.0,3,0.9962969,0.0,,,,,,,,,,,,,,32,1,4.0,0.3881721,0.0,0,0,0,
1627183437.84,,6000.0,36.71281,0.01459658,0.0,3,0.9961131,0.0,,,,,,,,,,,,,,32,1,4.0,0.3957977,0.0,0,0,0,
1627183477.885,,6000.0,37.22109,0.01384323,0.0,3,0.9944204,0.0,,,,,,,,,,,,,,32,1,4.0,0.3492393,0.0,0,0,0,
1627183521.241,,6000.0,37.71137,0.0132298,0.0,3,0.9963274,0.0,,,,,,,,,,,,,,32,1,4.0,0.4193001,0.0,0,0,0,
1627183569.826,,6000.0,38.21016,0.01256891,0.0,3,0.996441,0.0,,,,,,,,,,,,,,32,1,4.0,0.3587608,0.0,0,0,0,
1627183609.452,,6000.0,38.66619,0.01208542,0.0,3,0.996084,0.0,,,,,,,,,,,,,,32,1,4.0,0.2969398,0.0,0,0,0,
1627183660.866,,6000.0,39.2239,0.01149721,0.0,3,0.9963756,0.0,,,,,,,,,,,,,,32,1,4.0,0.3813782,0.0,0,0,0,
1627183702.532,,6000.0,39.68985,0.01104677,0.0,3,0.9965414,0.0,,,,,,,,,,,,,,32,1,4.0,0.3566208,0.0,0,0,0,
1627183749.267,,6000.0,40.21585,0.0105831,0.0,3,0.9966107,0.0,,,,,,,,,,,,,,32,1,4.0,0.4143219,0.0,0,0,0,
1627183797.202,,6000.0,40.71066,0.01013743,0.0,3,0.996668,0.0,,,,,,,,,,,,,,32,1,4.0,0.3752098,0.0,0,0,0,
1627183837.268,,6000.0,41.20068,0.009778776,0.0,3,0.9964754,0.0,,,,,,,,,,,,,,32,1,4.0,0.3263512,0.0,0,0,0,
1627183884.753,,6000.0,41.70741,0.009400806,0.0,3,0.9966025,0.0,,,,,,,,,,,,,,32,1,4.0,0.3952904,0.0,0,0,0,
1627183927.798,,6000.0,42.19386,0.009069704,0.0,3,0.9967147,0.0,,,,,,,,,,,,,,32,1,4.0,0.385891,0.0,0,1,0,
1627183971.793,,6000.0,42.67648,0.008759156,0.0,3,0.9967917,0.0,,,,,,,,,,,,,,32,1,4.0,0.348381,0.0,0,1,0,
1627184018.449,,6000.0,43.20835,0.008451822,0.0,3,0.996986,0.0,,,,,,,,,,,,,,32,1,4.0,0.3994522,0.0,0,1,0,
1627184063.804,,6000.0,43.71082,0.008172332,0.0,3,0.9968293,0.0,,,,,,,,,,,,,,32,1,4.0,0.3647079,0.0,0,1,0,
1627184105.469,,6000.0,44.22626,0.007932144,0.0,3,0.9969689,0.0,,,,,,,,,,,,,,32,1,4.0,0.4467201,0.0,0,1,0,
1627184151.665,,6000.0,44.72284,0.00767376,0.0,3,0.9968877,0.0,,,,,,,,,,,,,,32,1,4.0,0.396019,0.0,0,1,0,
1627184193.18,,6000.0,45.21104,0.007462417,0.0,3,0.9970462,0.0,,,,,,,,,,,,,,32,1,4.0,0.3216896,0.0,0,1,0,
1627184274.692,,6000.0,46.07452,0.007089303,0.0,3,0.996684,0.0,,,,,,,,,,,,,,32,1,4.0,0.406292,0.0,0,1,0,
1627184310.058,,6000.0,46.50298,0.006935518,0.0,3,0.9966724,0.0,,,,,,,,,,,,,,32,1,4.0,0.3715096,0.0,0,1,0,
1627184345.744,,6000.0,46.91128,0.006792478,0.0,3,0.997072,0.0,,,,,,,,,,,,,,32,1,4.0,0.4226112,0.0,0,1,0,
1627184380.91,,6000.0,47.2934,0.006654232,0.0,3,0.9967939,0.0,,,,,,,,,,,,,,32,1,4.0,0.3416367,0.0,0,1,0,
1627184418.656,,6000.0,47.68639,0.006520987,0.0,3,0.9969981,0.0,,,,,,,,,,,,,,32,1,4.0,0.3583298,0.0,0,1,0,
1627184461.962,,6000.0,48.17805,0.006367466,0.0,3,0.9969141,0.0,,,,,,,,,,,,,,32,1,4.0,0.3525085,0.0,0,1,0,
1627184506.937,,6000.0,48.74564,0.006211936,0.0,3,0.9971829,0.0,,,,,,,,,,,,,,32,1,4.0,0.4537697,0.0,0,1,0,
1627184547.503,,6000.0,49.19403,0.006088074,0.0,3,0.9971422,0.0,,,,,,,,,,,,,,32,1,4.0,0.3800888,0.0,0,1,0,
1627184606.127,,6000.0,49.69105,0.005929369,0.0,3,0.9970983,0.0,,,,,,,,,,,,,,32,1,4.0,0.376049,0.0,0,1,0,
1627184644.333,,6000.0,50.20116,0.005813104,0.0,3,0.9969748,0.0,,,,,,,,,,,,,,32,1,4.0,0.2825508,0.0,0,1,0,
1627184699.757,,6000.0,50.75542,0.005667242,0.0,3,0.9970362,0.0,,,,,,,,,,,,,,32,1,4.0,0.3920479,0.0,0,1,0,
1627184737.253,,6000.0,51.19806,0.005558067,0.0,3,0.9971191,0.0,,,,,,,,,,,,,,32,1,4.0,0.3583984,0.0,0,1,0,
1627184781.608,,6000.0,51.67822,0.005443588,0.0,3,0.9967851,0.0,,,,,,,,,,,,,,32,1,4.0,0.3470421,0.0,0,1,0,
1627184826.294,,6000.0,52.21783,0.005329245,0.0,3,0.9969987,0.0,,,,,,,,,,,,,,32,1,4.0,0.2714005,0.0,0,1,0,
1627184869.819,,6000.0,52.71291,0.00522249,0.0,3,0.9971434,0.0,,,,,,,,,,,,,,32,1,4.0,0.2580414,0.0,0,1,0,
1627184915.754,,6000.0,53.17311,0.005115953,0.0,3,0.9969811,0.0,,,,,,,,,,,,,,32,1,4.0,0.3345604,0.0,0,1,0,
1627184962.209,,6000.0,53.68736,0.005013867,0.0,3,0.9971438,0.0,,,,,,,,,,,,,,32,1,4.0,0.3566322,0.0,0,1,0,
1627185008.484,,6000.0,54.23,0.004913727,0.0,3,0.9970793,0.0,,,,,,,,,,,,,,32,1,4.0,0.3024902,0.0,0,1,0,
1627185053.15,,6000.0,54.70315,0.004820598,0.0,3,0.9970511,0.0,,,,,,,,,,,,,,32,1,4.0,0.394001,0.0,0,1,0,
1627185094.655,,6000.0,55.19518,0.004765414,0.0,3,0.9876282,0.0,,,,,,,,,,,,,,32,1,4.0,0.3593788,0.0,0,1,0,
1627185139.161,,6000.0,55.70721,0.004651824,0.0,3,0.9969259,0.0,,,,,,,,,,,,,,32,1,4.0,0.3521919,0.0,0,0,0,
1627185184.986,,6000.0,56.21792,0.004570525,0.0,3,0.9970795,0.0,,,,,,,,,,,,,,32,1,4.0,0.42239,0.0,0,0,0,
1627185227.051,,6000.0,56.73853,0.004495089,0.0,3,0.9970949,0.0,,,,,,,,,,,,,,32,1,4.0,0.2327499,0.0,0,0,0,
1627185269.837,,6000.0,57.1664,0.00442695,0.0,3,0.9969395,0.0,,,,,,,,,,,,,,32,1,4.0,0.3320503,0.0,0,0,0,
1627185315.932,,6000.0,57.72646,0.004352553,0.0,3,0.9969072,0.0,,,,,,,,,,,,,,32,1,4.0,0.2982292,0.0,0,0,0,
1627185359.927,,6000.0,58.19691,0.004288093,0.0,3,0.9969088,0.0,,,,,,,,,,,,,,32,1,4.0,0.2623787,0.0,0,0,0,
1627185409.962,,6000.0,58.68413,0.004215999,0.0,3,0.9969916,0.0,,,,,,,,,,,,,,32,1,4.0,0.3646507,0.0,0,0,0,
1627185456.447,,6000.0,59.19057,0.004147035,0.0,3,0.9970154,0.0,,,,,,,,,,,,,,32,1,4.0,0.3678284,0.0,0,0,0,
1627185497.153,,6000.0,59.68493,0.004088006,0.0,3,0.996964,0.0,,,,,,,,,,,,,,32,1,4.0,0.3213882,0.0,0,0,0,
1627185683.343,,6000.0,59.9925,0.004045407,0.0,3,0.9971225,0.0,,,,,,,,,,,,,,32,1,4.0,0.0199585,0.0,0,0,0,
1627195592.781,,2000.0,9.99828,0.05754969,0.0,3,0.9974506,0.0,,,,,,,,,,,,,,32,1,4.0,0.001891136,0.0,0,1,0,
1627195692.041,,2000.0,10.69484,0.05756603,0.0,3,0.9974883,0.0,,,,,,,,,,,,,,32,1,4.0,0.3168001,0.0,0,1,0,
1627195740.446,,2000.0,11.18968,0.05755652,0.0,3,0.9974751,0.0,,,,,,,,,,,,,,32,1,4.0,0.3532801,0.0,0,0,0,
1627195784.041,,2000.0,11.66667,0.05753637,0.0,3,0.9974936,0.0,,,,,,,,,,,,,,32,1,4.0,0.3188,0.0,0,0,0,
1627195835.626,,2000.0,12.2043,0.05758868,0.0,3,0.9976249,0.0,,,,,,,,,,,,,,32,1,4.0,0.3877506,0.0,0,0,0,
1627195877.321,,2000.0,12.67879,0.0575231,0.0,3,0.9974465,0.0,,,,,,,,,,,,,,32,1,4.0,0.3558903,0.0,0,0,0,
1627195920.997,,2000.0,13.19335,0.05750214,0.0,3,0.997455,0.0,,,,,,,,,,,,,,32,1,4.0,0.3769703,0.0,0,0,0,
1627195965.982,,2000.0,13.72653,0.05748683,0.0,3,0.9973381,0.0,,,,,,,,,,,,,,32,1,4.0,0.3631096,0.0,0,0,0,
1627196008.187,,2000.0,14.19204,0.0574656,0.0,3,0.9973003,0.0,,,,,,,,,,,,,,32,1,4.0,0.3773603,0.0,0,0,0,
1627196054.233,,2000.0,14.70965,0.05743647,0.0,3,0.9973537,0.0,,,,,,,,,,,,,,32,1,4.0,0.3824902,0.0,0,0,0,
1627196097.088,,2000.0,15.20127,0.05741706,0.0,3,0.9974538,0.0,,,,,,,,,,,,,,32,1,4.0,0.3994293,0.0,0,0,0,
1627196139.984,,2000.0,15.69598,0.05737326,0.0,3,0.9974164,0.0,,,,,,,,,,,,,,32,1,4.0,0.3800697,0.0,0,0,0,
1627196184.909,,2000.0,16.2046,0.05733551,0.0,3,0.9973589,0.0,,,,,,,,,,,,,,32,1,4.0,0.4081497,0.0,0,0,0,
1627196230.274,,2000.0,16.70893,0.05729598,0.0,3,0.9974359,0.0,,,,,,,,,,,,,,32,1,4.0,0.4008007,0.0,0,0,0,
1627196272.77,,2000.0,17.21362,0.05729581,0.0,3,0.997361,0.0,,,,,,,,,,,,,,32,1,4.0,0.3876801,0.0,0,0,0,
1627196316.655,,2000.0,17.71965,0.05718697,0.0,3,0.9974129,0.0,,,,,,,,,,,,,,32,1,4.0,0.413681,0.0,0,0,0,
1627196361.11,,2000.0,18.20496,0.05712999,0.0,3,0.9974415,0.0,,,,,,,,,,,,,,32,1,4.0,0.3805103,0.0,0,0,0,
1627196403.726,,2000.0,18.6937,0.05705342,0.0,3,0.997472,0.0,,,,,,,,,,,,,,32,1,4.0,0.38517,0.0,0,0,0,
1627196445.561,,2000.0,19.18462,0.05698329,0.0,3,0.9974616,0.0,,,,,,,,,,,,,,32,1,4.0,0.3463497,0.0,0,0,0,
1627196493.266,,2000.0,19.70414,0.0569125,0.0,3,0.9972959,0.0,,,,,,,,,,,,,,32,1,4.0,0.3722801,0.0,0,0,0,
1627196536.712,,2000.0,20.20192,0.05681867,0.0,3,0.9972338,0.0,,,,,,,,,,,,,,32,1,4.0,0.3536797,0.0,0,1,0,
1627196581.387,,2000.0,20.71386,0.05670591,0.0,3,0.997385,0.0,,,,,,,,,,,,,,32,1,4.0,0.3941193,0.0,0,1,0,
1627196623.283,,2000.0,21.198,0.0566159,0.0,3,0.9974728,0.0,,,,,,,,,,,,,,32,1,4.0,0.3599586,0.0,0,1,0,
1627196669.488,,2000.0,21.70673,0.05649901,0.0,3,0.9973463,0.0,,,,,,,,,,,,,,32,1,4.0,0.3872089,0.0,0,1,0,
1627196711.453,,2000.0,22.18685,0.05639357,0.0,3,0.9974549,0.0,,,,,,,,,,,,,,32,1,4.0,0.3615303,0.0,0,1,0,
1627196759.648,,2000.0,22.70498,0.05625951,0.0,3,0.9975123,0.0,,,,,,,,,,,,,,32,1,4.0,0.3611107,0.0,0,1,0,
1627196802.184,,2000.0,23.1857,0.05612888,0.0,3,0.9973788,0.0,,,,,,,,,,,,,,32,1,4.0,0.3432808,0.0,0,1,0,
1627196843.92,,2000.0,23.6831,0.05599711,0.0,3,0.9973404,0.0,,,,,,,,,,,,,,32,1,4.0,0.3290787,0.0,0,1,0,
1627196892.064,,2000.0,24.20733,0.05583581,0.0,3,0.9973404,0.0,,,,,,,,,,,,,,32,1,4.0,0.3897991,0.0,0,1,0,
1627196934.05,,2000.0,24.67526,0.05569729,0.0,3,0.9974357,0.0,,,,,,,,,,,,,,32,1,4.0,0.3411903,0.0,0,1,0,
1627196980.485,,2000.0,25.17395,0.05553491,0.0,3,0.9974048,0.0,,,,,,,,,,,,,,32,1,4.0,0.3397408,0.0,0,1,0,
1627197024.611,,2000.0,25.67924,0.05535671,0.0,3,0.9972804,0.0,,,,,,,,,,,,,,32,1,4.0,0.3263988,0.0,0,1,0,
1627197070.236,,2000.0,26.19046,0.05517551,0.0,3,0.9974463,0.0,,,,,,,,,,,,,,32,1,4.0,0.3540096,0.0,0,1,0,
1627197114.941,,2000.0,26.67641,0.05498997,0.0,3,0.997583,0.0,,,,,,,,,,,,,,32,1,4.0,0.3263302,0.0,0,1,0,
1627197159.206,,2000.0,27.20083,0.05479665,0.0,3,0.9974004,0.0,,,,,,,,,,,,,,32,1,4.0,0.3753395,0.0,0,1,0,
1627197203.002,,2000.0,27.72393,0.05459514,0.0,3,0.9973757,0.0,,,,,,,,,,,,,,32,1,4.0,0.3526096,0.0,0,1,0,
1627197246.747,,2000.0,28.17679,0.05436715,0.0,3,0.997672,0.0,,,,,,,,,,,,,,32,1,4.0,0.3528996,0.0,0,1,0,
1627197290.423,,2000.0,28.68839,0.0541636,0.0,3,0.9974439,0.0,,,,,,,,,,,,,,32,1,4.0,0.3523006,0.0,0,1,0,
